Suburb,Address,Rooms,Type,Price,Date,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,CrimeRate,NearbySchools
Altona,2/60 David St,2,h,535600.0,2016-07-30,13.8,3018,1,1,154,91,1996,Hobsons Bay City Council,-37.8646,144.8272,Western Metropolitan,5301,211,5
Altona North,45 Hearn St,5,h,1085000.0,2016-09-03,11.1,3025,3,6,592,251,1965,Hobsons Bay City Council,-37.8388,144.8567,Western Metropolitan,5132,155,3
Altona North,4 Knapp St,3,h,781000.0,2016-09-03,11.1,3025,1,2,533,117,1970,Hobsons Bay City Council,-37.8291,144.835,Western Metropolitan,5132,155,3
Altona North,21 Hatherley Gr,3,h,750000.0,2017-03-04,11.1,3025,1,3,554,0,0,Hobsons Bay City Council,-37.8449,144.85,Western Metropolitan,5132,155,3
Altona North,3/66 Marion St,2,t,421000.0,2017-03-04,11.1,3025,1,1,77,77,2009,Hobsons Bay City Council,-37.8351,144.8529,Western Metropolitan,5132,155,3
Altona North,153 Mills St,3,h,1405000.0,2017-03-04,11.1,3025,1,3,655,0,0,Hobsons Bay City Council,-37.8338,144.8562,Western Metropolitan,5132,155,3
Altona North,33 Carthy St,3,h,683000.0,2016-06-04,11.1,3025,1,2,534,167,1967,Hobsons Bay City Council,-37.8284,144.8355,Western Metropolitan,5132,155,3
Altona North,16 Harris St,3,h,623000.0,2016-06-04,11.1,3025,1,3,540,0,0,Hobsons Bay City Council,-37.8267,144.8368,Western Metropolitan,5132,155,3
Altona North,1/95 Mills St,3,h,588000.0,2016-05-07,11.1,3025,1,1,328,118,1970,Hobsons Bay City Council,-37.838,144.8555,Western Metropolitan,5132,155,3
Altona North,5 Binns St,3,h,710000.0,2016-11-07,11.1,3025,1,3,540,116,1960,Hobsons Bay City Council,-37.8294,144.8378,Western Metropolitan,5132,155,3
Altona North,25 Allan St,4,h,875000.0,2016-10-08,11.1,3025,1,4,559,169,1965,Hobsons Bay City Council,-37.8448,144.8529,Western Metropolitan,5132,155,3
Altona North,21 Hatherley Gr,3,h,700000.0,2016-12-10,11.1,3025,1,3,554,0,0,Hobsons Bay City Council,-37.8449,144.85,Western Metropolitan,5132,155,3
Altona North,1/256 Mason St,2,t,640000.0,2017-03-11,11.1,3025,1,1,252,0,1965,Hobsons Bay City Council,-37.8397,144.8602,Western Metropolitan,5132,155,3
Altona North,21 Allan St,4,h,650000.0,2016-06-12,11.1,3025,1,4,558,0,0,Hobsons Bay City Council,-37.8451,144.8529,Western Metropolitan,5132,155,3
Altona North,2/36 May St,3,h,675000.0,2016-05-14,11.1,3025,2,2,171,109,2012,Hobsons Bay City Council,-37.8337,144.8554,Western Metropolitan,5132,155,3
Altona North,11 Beevers St,3,h,708000.0,2016-10-15,11.1,3025,1,2,585,97,1960,Hobsons Bay City Council,-37.8258,144.8523,Western Metropolitan,5132,155,3
Altona North,10 Murphy St,4,h,965000.0,2016-10-15,11.1,3025,1,4,851,0,0,Hobsons Bay City Council,-37.8345,144.8444,Western Metropolitan,5132,155,3
Altona North,16 Beevers St,3,h,680000.0,2016-11-19,11.1,3025,1,3,551,0,0,Hobsons Bay City Council,-37.8254,144.8514,Western Metropolitan,5132,155,3
Altona North,21 Neal Ct,3,h,770000.0,2016-11-19,11.1,3025,1,3,602,603,0,Hobsons Bay City Council,-37.8327,144.8451,Western Metropolitan,5132,155,3
Altona North,31 Duosa Rd,3,h,923000.0,2016-05-22,11.1,3025,1,2,740,0,0,Hobsons Bay City Council,-37.8269,144.8455,Western Metropolitan,5132,155,3
Altona North,252 Millers Rd,4,h,693000.0,2016-05-22,11.1,3025,2,4,315,170,2008,Hobsons Bay City Council,-37.8391,144.8467,Western Metropolitan,5132,155,3
Altona North,1/156 Chambers Rd,3,h,620000.0,2016-08-22,11.1,3025,2,2,276,100,2010,Hobsons Bay City Council,-37.8262,144.8443,Western Metropolitan,5132,155,3
Altona North,2 Gadsden St,3,h,728500.0,2016-08-22,11.1,3025,1,1,531,157,1960,Hobsons Bay City Council,-37.8277,144.8385,Western Metropolitan,5132,155,3
Altona North,24 Hansen St,3,h,931000.0,2016-08-22,11.1,3025,2,1,590,160,1950,Hobsons Bay City Council,-37.8382,144.8649,Western Metropolitan,5132,155,3
Altona North,4 Prismall St,3,h,988000.0,2016-08-22,11.1,3025,1,4,715,0,2008,Hobsons Bay City Council,-37.8423,144.8632,Western Metropolitan,5132,155,3
Altona North,122 McIntosh Rd,3,h,590000.0,2016-04-23,11.1,3025,1,2,561,0,0,Hobsons Bay City Council,-37.8444,144.8491,Western Metropolitan,5132,155,3
Altona North,35 May St,2,h,610000.0,2016-09-24,11.1,3025,1,2,691,0,0,Hobsons Bay City Council,-37.834,144.8553,Western Metropolitan,5132,155,3
Altona North,6 Hill St,3,h,815000.0,2017-02-25,11.1,3025,2,3,555,130,1960,Hobsons Bay City Council,-37.8318,144.8388,Western Metropolitan,5132,155,3
Altona North,84 May St,4,h,970000.0,2017-02-25,11.1,3025,1,2,708,0,0,Hobsons Bay City Council,-37.833,144.8494,Western Metropolitan,5132,155,3
Altona North,155 Chambers Rd,4,h,760000.0,2016-06-27,11.1,3025,1,3,668,0,0,Hobsons Bay City Council,-37.8262,144.8439,Western Metropolitan,5132,155,3
Altona North,268d Mason St,4,t,847500.0,2016-06-27,11.1,3025,3,1,252,0,0,Hobsons Bay City Council,-37.8393,144.8568,Western Metropolitan,5132,155,3
Altona North,5 Cresser St,4,h,1200000.0,2016-11-27,11.1,3025,1,4,633,158,1960,Hobsons Bay City Council,-37.8375,144.8541,Western Metropolitan,5132,155,3
Altona North,107 McIntosh Rd,3,h,700000.0,2016-11-27,11.1,3025,1,1,557,0,0,Hobsons Bay City Council,-37.8441,144.8505,Western Metropolitan,5132,155,3
Altona North,10 Knapp St,3,h,625000.0,2016-05-28,11.1,3025,1,1,536,0,0,Hobsons Bay City Council,-37.8285,144.8351,Western Metropolitan,5132,155,3
Altona North,4/221 Blackshaws Rd,2,u,292000.0,2016-08-28,11.1,3025,1,1,153,70,1970,Hobsons Bay City Council,-37.8332,144.8649,Western Metropolitan,5132,155,3
Armadale,1/42 Adelaide St,2,u,550000.0,2016-12-03,6.3,3143,1,0,861,0,0,Stonnington City Council,-37.8539,145.0284,Southern Metropolitan,4836,117,3
Armadale,4/769 High St,3,t,1205000.0,2016-12-03,6.3,3143,2,2,101,105,2000,Stonnington City Council,-37.854,145.0135,Southern Metropolitan,4836,117,3
Armadale,7 Llaneast St,3,h,1939000.0,2016-12-03,6.3,3143,2,2,296,150,1889,Stonnington City Council,-37.8614,145.0274,Southern Metropolitan,4836,117,3
Armadale,28 Cambridge St,3,h,1870000.0,2017-03-04,6.3,3143,1,1,217,116,1888,Stonnington City Council,-37.8592,145.0182,Southern Metropolitan,4836,117,3
Armadale,12 Willis St,3,h,2050000.0,2017-03-04,6.3,3143,2,1,205,116,1910,Stonnington City Council,-37.8574,145.0281,Southern Metropolitan,4836,117,3
Armadale,526 Orrong Rd,4,h,3000000.0,2016-06-04,6.3,3143,2,2,1581,0,1934,Stonnington City Council,-37.858,145.0111,Southern Metropolitan,4836,117,3
Armadale,553 Dandenong Rd,5,h,1525000.0,2016-05-07,6.3,3143,2,2,693,0,0,Stonnington City Council,-37.8638,145.0229,Southern Metropolitan,4836,117,3
Armadale,9/19 Mercer Rd,3,u,735000.0,2016-05-07,6.3,3143,2,1,2113,14,1970,Stonnington City Council,-37.8543,145.0262,Southern Metropolitan,4836,117,3
Armadale,538a Orrong Rd,3,t,1586000.0,2016-05-07,6.3,3143,2,2,246,0,0,Stonnington City Council,-37.8566,145.0116,Southern Metropolitan,4836,117,3
Armadale,10 William St,1,h,1435000.0,2016-10-08,6.3,3143,2,1,144,107,1900,Stonnington City Council,-37.8564,145.0228,Southern Metropolitan,4836,117,3
Armadale,40 New St,2,h,1210000.0,2016-11-12,6.3,3143,1,0,249,96,1910,Stonnington City Council,-37.8543,145.016,Southern Metropolitan,4836,117,3
Armadale,35 Northcote Rd,4,h,2801000.0,2016-11-12,6.3,3143,2,2,624,222,1900,Stonnington City Council,-37.8536,145.0173,Southern Metropolitan,4836,117,3
Armadale,7/53 Wattletree Rd,1,u,390000.0,2016-05-14,6.3,3143,1,0,881,0,0,Stonnington City Council,-37.8614,145.0222,Southern Metropolitan,4836,117,3
Armadale,791 High St,3,h,1800000.0,2016-10-15,6.3,3143,2,2,405,121,1910,Stonnington City Council,-37.8545,145.0145,Southern Metropolitan,4836,117,3
Armadale,25 Llaneast St,4,h,2200000.0,2016-10-15,6.3,3143,1,2,495,163,1900,Stonnington City Council,-37.8613,145.0264,Southern Metropolitan,4836,117,3
Armadale,367 Dandenong Rd,6,h,5525000.0,2016-09-17,6.3,3143,3,4,1491,516,1935,Stonnington City Council,-37.8602,145.013,Southern Metropolitan,4836,117,3
Armadale,34a Rose St,2,h,1125000.0,2016-09-17,6.3,3143,1,2,169,0,0,Stonnington City Council,-37.851,145.0161,Southern Metropolitan,4836,117,3
Armadale,42 Rose St,3,h,2250000.0,2016-09-17,6.3,3143,3,1,301,0,0,Stonnington City Council,-37.8511,145.0167,Southern Metropolitan,4836,117,3
Armadale,12 Auburn Gr,3,h,2360000.0,2017-03-18,6.3,3143,2,0,336,0,0,Stonnington City Council,-37.8558,145.015,Southern Metropolitan,4836,117,3
Armadale,31 Hume St,2,h,1900000.0,2017-03-18,6.3,3143,2,0,207,0,0,Stonnington City Council,-37.8571,145.0224,Southern Metropolitan,4836,117,3
Armadale,19 Glassford St,3,h,2365000.0,2016-06-18,6.3,3143,2,1,316,0,0,Stonnington City Council,-37.8521,145.019,Southern Metropolitan,4836,117,3
Armadale,14 New St,3,h,1300000.0,2016-06-18,6.3,3143,1,2,212,106,1900,Stonnington City Council,-37.8542,145.0149,Southern Metropolitan,4836,117,3
Armadale,63 Denbigh Rd,3,h,1900000.0,2016-05-22,6.3,3143,1,2,328,108,1900,Stonnington City Council,-37.8559,145.0158,Southern Metropolitan,4836,117,3
Armadale,10/51 Armadale St,2,u,710000.0,2017-02-25,6.3,3143,1,1,2471,80,1970,Stonnington City Council,-37.8573,145.0186,Southern Metropolitan,4836,117,3
Armadale,2/377 Dandenong Rd,2,u,872000.0,2017-02-25,6.3,3143,1,1,1194,0,1953,Stonnington City Council,-37.8604,145.0147,Southern Metropolitan,4836,117,3
Armadale,75 Sutherland Rd,3,h,1285000.0,2017-02-25,6.3,3143,1,2,186,80,1920,Stonnington City Council,-37.8554,145.0173,Southern Metropolitan,4836,117,3
Armadale,61 Union St,4,h,3660000.0,2017-02-25,6.3,3143,3,2,421,0,0,Stonnington City Council,-37.8593,145.0275,Southern Metropolitan,4836,117,3
Armadale,44 Denbigh Rd,4,h,3625000.0,2016-11-27,6.3,3143,1,2,709,251,1900,Stonnington City Council,-37.8574,145.016,Southern Metropolitan,4836,117,3
Armadale,44 Hampden Rd,4,h,4200000.0,2016-11-27,6.3,3143,3,3,563,333,2000,Stonnington City Council,-37.8582,145.0138,Southern Metropolitan,4836,117,3
Armadale,3/769 High St,3,t,1101000.0,2016-11-27,6.3,3143,1,2,103,3,2000,Stonnington City Council,-37.8542,145.0135,Southern Metropolitan,4836,117,3
Armadale,4 Mercer Rd,3,h,3512500.0,2016-11-27,6.3,3143,2,2,617,285,1998,Stonnington City Council,-37.8557,145.0264,Southern Metropolitan,4836,117,3
Armadale,17 Kooyong Rd,4,h,2000000.0,2016-05-28,6.3,3143,3,4,544,0,0,Stonnington City Council,-37.8611,145.0195,Southern Metropolitan,4836,117,3
Armadale,16 Llaneast St,5,h,2810000.0,2016-08-28,6.3,3143,2,2,617,0,0,Stonnington City Council,-37.8611,145.0271,Southern Metropolitan,4836,117,3
Ascot Vale,30 Rothwell St,3,h,940000.0,2016-12-03,5.9,3032,1,2,298,108,1920,Moonee Valley City Council,-37.7777,144.9195,Western Metropolitan,6567,368,7
Ascot Vale,7 Francis St,3,h,1380000.0,2017-03-04,5.9,3032,2,2,277,174,1910,Moonee Valley City Council,-37.7777,144.9221,Western Metropolitan,6567,368,7
Ascot Vale,2/21 Harold St,2,u,490000.0,2017-03-04,5.9,3032,1,1,423,62,1970,Moonee Valley City Council,-37.7736,144.9015,Western Metropolitan,6567,368,7
Ascot Vale,44 The Parade,4,h,1850000.0,2017-03-04,5.9,3032,3,1,478,270,1900,Moonee Valley City Council,-37.7729,144.9179,Western Metropolitan,6567,368,7
Ascot Vale,97 Walter St,3,h,1284000.0,2017-03-04,5.9,3032,1,2,623,0,1938,Moonee Valley City Council,-37.7758,144.9089,Western Metropolitan,6567,368,7
Ascot Vale,98 Epsom Rd,3,h,971000.0,2016-06-04,5.9,3032,2,2,285,128,1900,Moonee Valley City Council,-37.775,144.9091,Western Metropolitan,6567,368,7
Ascot Vale,8 Geddes St,2,h,710000.0,2016-06-04,5.9,3032,1,1,214,77,1890,Moonee Valley City Council,-37.7776,144.9142,Western Metropolitan,6567,368,7
Ascot Vale,75 Maribyrnong Rd,6,h,2425000.0,2016-06-04,5.9,3032,3,2,1014,435,1887,Moonee Valley City Council,-37.7721,144.9184,Western Metropolitan,6567,368,7
Ascot Vale,119 Roseberry St,2,h,750000.0,2016-06-04,5.9,3032,1,1,226,92,1920,Moonee Valley City Council,-37.7745,144.9093,Western Metropolitan,6567,368,7
Ascot Vale,10 Fenton St,2,h,1053000.0,2016-08-06,5.9,3032,1,1,269,109,1900,Moonee Valley City Council,-37.7748,144.929,Western Metropolitan,6567,368,7
Ascot Vale,10 McCully St,3,h,1377000.0,2016-08-06,5.9,3032,1,1,417,168,1900,Moonee Valley City Council,-37.7756,144.9208,Western Metropolitan,6567,368,7
Ascot Vale,120 Epsom Rd,3,h,970000.0,2016-05-07,5.9,3032,1,2,350,125,1904,Moonee Valley City Council,-37.7759,144.91,Western Metropolitan,6567,368,7
Ascot Vale,47 Hurtle St,2,h,940000.0,2016-05-07,5.9,3032,1,1,330,0,0,Moonee Valley City Council,-37.773,144.9049,Western Metropolitan,6567,368,7
Ascot Vale,63 Kent St,2,h,751000.0,2016-05-07,5.9,3032,1,1,118,79,1890,Moonee Valley City Council,-37.7807,144.9288,Western Metropolitan,6567,368,7
Ascot Vale,4 The Parade,2,h,950000.0,2016-05-07,5.9,3032,1,1,173,102,1900,Moonee Valley City Council,-37.7731,144.9206,Western Metropolitan,6567,368,7
Ascot Vale,1/17 Epsom Rd,2,u,685000.0,2016-11-07,5.9,3032,1,2,228,90,1995,Moonee Valley City Council,-37.7718,144.9066,Western Metropolitan,6567,368,7
Ascot Vale,41 Monash St,3,h,1230000.0,2016-10-08,5.9,3032,1,2,594,148,1960,Moonee Valley City Council,-37.7819,144.9064,Western Metropolitan,6567,368,7
Ascot Vale,83 Roseberry St,3,h,910000.0,2016-10-08,5.9,3032,1,0,317,0,0,Moonee Valley City Council,-37.7746,144.9112,Western Metropolitan,6567,368,7
Ascot Vale,51 Francis St,2,h,770000.0,2016-09-10,5.9,3032,1,1,226,87,1900,Moonee Valley City Council,-37.7774,144.9186,Western Metropolitan,6567,368,7
Ascot Vale,33 Dalgety Dr,3,h,960000.0,2016-12-10,5.9,3032,2,2,229,0,2011,Moonee Valley City Council,-37.7778,144.9065,Western Metropolitan,6567,368,7
Ascot Vale,12 Mirams St,4,h,890000.0,2016-12-10,5.9,3032,1,1,300,185,1890,Moonee Valley City Council,-37.7766,144.9143,Western Metropolitan,6567,368,7
Ascot Vale,2 The Parade,2,h,965000.0,2016-12-10,5.9,3032,1,1,170,0,0,Moonee Valley City Council,-37.7732,144.9206,Western Metropolitan,6567,368,7
Ascot Vale,78 The Parade,3,h,1440000.0,2017-02-11,5.9,3032,1,1,487,131,1900,Moonee Valley City Council,-37.7725,144.9146,Western Metropolitan,6567,368,7
Ascot Vale,11 Ascot St,2,h,955000.0,2017-03-11,5.9,3032,1,0,255,0,0,Moonee Valley City Council,-37.7825,144.9208,Western Metropolitan,6567,368,7
Ascot Vale,2 Farncomb St,3,h,801000.0,2016-11-12,5.9,3032,1,2,431,0,1950,Moonee Valley City Council,-37.781,144.9207,Western Metropolitan,6567,368,7
Ascot Vale,26 Newsom St,3,h,1000000.0,2016-11-12,5.9,3032,2,2,440,120,1955,Moonee Valley City Council,-37.7746,144.9031,Western Metropolitan,6567,368,7
Ascot Vale,8 Pentland St,3,h,1435000.0,2016-11-12,5.9,3032,2,2,532,147,1950,Moonee Valley City Council,-37.7737,144.904,Western Metropolitan,6567,368,7
Ascot Vale,52 Monash St,3,h,1425000.0,2016-08-13,5.9,3032,2,2,495,139,1920,Moonee Valley City Council,-37.7821,144.9055,Western Metropolitan,6567,368,7
Ascot Vale,58 Fenton St,4,h,1340000.0,2016-05-14,5.9,3032,2,2,683,232,1978,Moonee Valley City Council,-37.775,144.932,Western Metropolitan,6567,368,7
Ascot Vale,70 Munro St,3,h,955000.0,2016-05-14,5.9,3032,1,1,263,117,1910,Moonee Valley City Council,-37.7753,144.9116,Western Metropolitan,6567,368,7
Ascot Vale,125 Epsom Rd,4,h,1100000.0,2016-10-15,5.9,3032,2,5,559,195,1920,Moonee Valley City Council,-37.7791,144.9136,Western Metropolitan,6567,368,7
Ascot Vale,33 Hockey La,3,h,1255000.0,2016-10-15,5.9,3032,2,2,308,0,0,Moonee Valley City Council,-37.7759,144.9338,Western Metropolitan,6567,368,7
Ascot Vale,7 Angler Pde,4,h,1640000.0,2016-04-16,5.9,3032,3,2,562,204,1890,Moonee Valley City Council,-37.782,144.903,Western Metropolitan,6567,368,7
Ascot Vale,26 Ayr St,6,h,1430000.0,2016-04-16,5.9,3032,2,1,461,286,1900,Moonee Valley City Council,-37.78,144.9295,Western Metropolitan,6567,368,7
Ascot Vale,2/127 Epsom Rd,2,u,610000.0,2016-04-16,5.9,3032,1,1,301,104,1995,Moonee Valley City Council,-37.7791,144.914,Western Metropolitan,6567,368,7
Ascot Vale,57 The Parade,3,h,940000.0,2016-04-16,5.9,3032,3,1,491,127,1950,Moonee Valley City Council,-37.7727,144.9136,Western Metropolitan,6567,368,7
Ascot Vale,62 Mirams St,3,h,890000.0,2016-07-16,5.9,3032,1,1,242,110,1920,Moonee Valley City Council,-37.7765,144.9114,Western Metropolitan,6567,368,7
Ascot Vale,67 Hurtle St,3,h,1180000.0,2016-09-17,5.9,3032,2,2,617,149,1930,Moonee Valley City Council,-37.7742,144.906,Western Metropolitan,6567,368,7
Ascot Vale,95 Walter St,4,h,1480000.0,2016-09-17,5.9,3032,2,2,597,180,1939,Moonee Valley City Council,-37.7757,144.9088,Western Metropolitan,6567,368,7
Ascot Vale,15 Bayview Tce,2,h,1150000.0,2017-03-18,5.9,3032,1,1,387,0,0,Moonee Valley City Council,-37.7734,144.9191,Western Metropolitan,6567,368,7
Ascot Vale,57 Monash St,3,h,1350000.0,2017-03-18,5.9,3032,1,3,575,0,0,Moonee Valley City Council,-37.7828,144.9049,Western Metropolitan,6567,368,7
Ascot Vale,54 South St,5,h,1905000.0,2017-03-18,5.9,3032,2,2,521,0,0,Moonee Valley City Council,-37.7778,144.9261,Western Metropolitan,6567,368,7
Ascot Vale,3/8 Walter St,2,t,865000.0,2017-03-18,5.9,3032,2,1,146,132,2015,Moonee Valley City Council,-37.7713,144.9038,Western Metropolitan,6567,368,7
Ascot Vale,2/225 Maribyrnong Rd,2,t,705000.0,2016-06-18,5.9,3032,2,1,113,0,1998,Moonee Valley City Council,-37.7712,144.9088,Western Metropolitan,6567,368,7
Ascot Vale,21A Geddes St,3,h,1037500.0,2016-11-19,5.9,3032,1,2,506,110,1920,Moonee Valley City Council,-37.7779,144.9133,Western Metropolitan,6567,368,7
Ascot Vale,1/20 Newsom St,3,t,1050000.0,2016-11-19,5.9,3032,2,2,318,160,2013,Moonee Valley City Council,-37.7744,144.9035,Western Metropolitan,6567,368,7
Ascot Vale,126 The Parade,2,h,1010000.0,2016-11-19,5.9,3032,1,1,325,0,0,Moonee Valley City Council,-37.7722,144.9117,Western Metropolitan,6567,368,7
Ascot Vale,43 Bloomfield Rd,4,h,1430000.0,2016-05-22,5.9,3032,2,0,418,158,1900,Moonee Valley City Council,-37.7766,144.9187,Western Metropolitan,6567,368,7
Ascot Vale,45 Bloomfield Rd,3,h,1291000.0,2016-04-23,5.9,3032,1,2,414,0,0,Moonee Valley City Council,-37.7766,144.9185,Western Metropolitan,6567,368,7
Ascot Vale,21 Middle St,3,h,1130000.0,2016-04-23,5.9,3032,2,1,272,157,1900,Moonee Valley City Council,-37.7774,144.928,Western Metropolitan,6567,368,7
Ascot Vale,78 Francis St,3,h,1135000.0,2016-09-24,5.9,3032,1,1,296,104,1910,Moonee Valley City Council,-37.777,144.9176,Western Metropolitan,6567,368,7
Ascot Vale,25 Geddes St,4,h,950000.0,2016-09-24,5.9,3032,2,1,298,147,1920,Moonee Valley City Council,-37.7778,144.9131,Western Metropolitan,6567,368,7
Ascot Vale,18/54 Epsom Rd,2,u,390000.0,2017-02-25,5.9,3032,1,1,1957,69,2012,Moonee Valley City Council,-37.7731,144.9074,Western Metropolitan,6567,368,7
Ascot Vale,15 Mirams St,4,h,1345000.0,2017-02-25,5.9,3032,1,1,552,155,1920,Moonee Valley City Council,-37.7769,144.9138,Western Metropolitan,6567,368,7
Ascot Vale,44 Walter St,3,h,1381500.0,2017-02-25,5.9,3032,2,2,416,168,1900,Moonee Valley City Council,-37.7727,144.9055,Western Metropolitan,6567,368,7
Ascot Vale,25 Dalgety Dr,3,h,940000.0,2016-07-26,5.9,3032,2,2,285,172,2011,Moonee Valley City Council,-37.7778,144.9061,Western Metropolitan,6567,368,7
Ascot Vale,7 Dalgety Dr,3,h,995000.0,2016-07-26,5.9,3032,2,1,314,177,2010,Moonee Valley City Council,-37.7778,144.9042,Western Metropolitan,6567,368,7
Ascot Vale,37 Epsom Rd,3,h,1050000.0,2016-07-26,5.9,3032,1,3,536,0,0,Moonee Valley City Council,-37.7728,144.9076,Western Metropolitan,6567,368,7
Ascot Vale,6 Waller Ct,3,h,786000.0,2016-07-26,5.9,3032,2,1,576,120,1940,Moonee Valley City Council,-37.7816,144.9217,Western Metropolitan,6567,368,7
Ascot Vale,17 Ascot St,2,h,705000.0,2016-06-27,5.9,3032,1,3,252,108,1910,Moonee Valley City Council,-37.7825,144.9206,Western Metropolitan,6567,368,7
Ascot Vale,73 Kent St,2,h,760000.0,2016-06-27,5.9,3032,1,1,124,77,1900,Moonee Valley City Council,-37.7807,144.9285,Western Metropolitan,6567,368,7
Ascot Vale,1 East St,3,t,1000000.0,2016-11-27,5.9,3032,2,2,200,144,2003,Moonee Valley City Council,-37.7766,144.9277,Western Metropolitan,6567,368,7
Ascot Vale,32 Geddes St,4,h,1110000.0,2016-11-27,5.9,3032,2,1,349,0,1920,Moonee Valley City Council,-37.7775,144.913,Western Metropolitan,6567,368,7
Ascot Vale,30 Mirams St,4,h,1300000.0,2016-11-27,5.9,3032,1,4,664,0,0,Moonee Valley City Council,-37.7765,144.9132,Western Metropolitan,6567,368,7
Ascot Vale,43 Mirams St,3,h,1060000.0,2016-11-27,5.9,3032,1,1,555,0,0,Moonee Valley City Council,-37.7767,144.9125,Western Metropolitan,6567,368,7
Ascot Vale,45 Mirams St,3,h,1410000.0,2016-11-27,5.9,3032,2,2,459,0,0,Moonee Valley City Council,-37.7767,144.9124,Western Metropolitan,6567,368,7
Ascot Vale,1 Bloomfield Rd,3,h,1305000.0,2016-05-28,5.9,3032,1,1,278,166,1900,Moonee Valley City Council,-37.7768,144.9223,Western Metropolitan,6567,368,7
Ascot Vale,26 Milton St,3,h,932500.0,2016-05-28,5.9,3032,2,1,254,0,0,Moonee Valley City Council,-37.7738,144.9215,Western Metropolitan,6567,368,7
Ascot Vale,10 Ayr St,3,h,965000.0,2016-08-28,5.9,3032,1,0,216,0,0,Moonee Valley City Council,-37.7792,144.9297,Western Metropolitan,6567,368,7
Ascot Vale,58 Bloomfield Rd,3,h,1215000.0,2016-08-28,5.9,3032,1,1,452,175,1960,Moonee Valley City Council,-37.7762,144.9174,Western Metropolitan,6567,368,7
Ascot Vale,1/91 Epsom Rd,2,u,545000.0,2016-08-28,5.9,3032,1,2,194,71,1900,Moonee Valley City Council,-37.7772,144.9118,Western Metropolitan,6567,368,7
Ascot Vale,5 Doncaster St,4,h,1705000.0,2016-07-30,5.9,3032,2,4,598,273,2012,Moonee Valley City Council,-37.7774,144.9104,Western Metropolitan,6567,368,7
Ascot Vale,6 McCully St,3,h,970000.0,2016-07-30,5.9,3032,1,1,194,0,0,Moonee Valley City Council,-37.7756,144.921,Western Metropolitan,6567,368,7
